20
26;1;EDDL
25;1;EDDK
23;1;EDDG
77;1;EDDS
28;1;EDDN
22;2;EDDF;EDFE
82;1;EDVK
45;1;EDJA
51;1;EDLV
60;1;EDNY
47;3;EDLD;EDLE;EDLW
21;2;EDDE;EDGE
49;1;EDLP
44;1;EDHL
32;1;EDDV
31;5;EDAE;EDAY;EDAZ;EDDB;EDDT
30;1;EDDR
27;2;EDDM;EDMO
20;1;EDDC
24;2;EDDH;EDHI
