25
32;1;EDDV
35;1;EDFH
82;1;EDVK
45;1;EDJA
44;1;EDHL
22;2;EDDF;EDFE
51;1;EDLV
27;2;EDDM;EDMO
49;1;EDLP
89;1;EDXW
60;1;EDNY
28;1;EDDN
21;2;EDDE;EDGE
47;3;EDLD;EDLE;EDLW
70;1;EDSB
77;1;EDDS
24;2;EDDH;EDHI
29;1;EDDP
23;1;EDDG
30;1;EDDR
33;1;EDDW
31;5;EDAE;EDAY;EDAZ;EDDB;EDDT
25;1;EDDK
20;1;EDDC
26;1;EDDL
