10
22;2;EDDF;EDFE
49;1;EDLP
21;2;EDDE;EDGE
60;1;EDNY
31;5;EDAE;EDAY;EDAZ;EDDB;EDDT
23;1;EDDG
70;1;EDSB
25;1;EDDK
26;1;EDDL
44;1;EDHL
