15
25;1;EDDK
26;1;EDDL
49;1;EDLP
45;1;EDJA
28;1;EDDN
32;1;EDDV
23;1;EDDG
44;1;EDHL
51;1;EDLV
27;2;EDDM;EDMO
31;5;EDAE;EDAY;EDAZ;EDDB;EDDT
47;3;EDLD;EDLE;EDLW
22;2;EDDF;EDFE
24;2;EDDH;EDHI
82;1;EDVK
